"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"3480",84,27,98,52,0.9709,0.999266666666667,0.545445875611574,0.195312357094148,0.973801612854004,0.99798583984375,0.533578038215637,0.208707898855209
"3481",98,20,80,32,0.0349666666666667,0.937666666666667,0.634639001329865,0.149933400207914,0.0521067976951599,0.939517855644226,0.606681227684021,0.166595906019211
"3482",105,27,111,42,0.877533333333333,0.975,0.676067283061815,0.191035314116607,0.858360826969147,0.97735184431076,0.643597722053528,0.199930787086487
"3483",78,42,92,45,0.972833333333333,0.6617,0.506264946077781,0.281705103741514,0.967243552207947,0.667701363563538,0.498621761798859,0.283830612897873
"3484",44,28,29,24,0.0126,0.191666666666667,0.307699392199333,0.201150490303469,0.0626233220100403,0.214485287666321,0.326854765415192,0.21500900387764
"3485",74,77,72,76,0.458233333333333,0.605866666666667,0.486012736429571,0.491246876243324,0.464391052722931,0.608662903308868,0.476604640483856,0.461905539035797
"3486",77,22,84,56,0.8394,1,0.50369555841153,0.166485303103873,0.849658250808716,1.0027322769165,0.499737799167633,0.1853908598423
"3487",97,86,97,85,0.5946,0.580233333333333,0.631890685241752,0.5544152512971,0.592516541481018,0.587016820907593,0.601610660552979,0.517870426177979
"3488",71,47,77,86,0.807966666666667,1,0.464661118784807,0.309158533263963,0.791271984577179,1.00352656841278,0.462808281183243,0.306629717350006
"3489",74,27,67,25,0.2536,0.2764,0.484359017731749,0.196275998556706,0.263219594955444,0.296223342418671,0.484550476074219,0.213012218475342
"3490",64,57,69,39,0.732133333333333,0.0201,0.426653667393601,0.367966906693011,0.725917279720306,0.0509099364280701,0.427794873714447,0.357429444789886
"3491",59,19,49,59,0.110566666666667,1,0.394955307387904,0.148779150276195,0.119093298912048,1.00521183013916,0.40421387553215,0.169792801141739
"3492",68,40,54,90,0.0529666666666667,1,0.448107843961576,0.270827709780597,0.0764657855033875,1.01084685325623,0.445692211389542,0.266440480947495
"3493",100,54,89,73,0.180166666666667,0.992233333333333,0.641896294684242,0.353636893615938,0.183966517448425,0.992835938930511,0.616098403930664,0.340643525123596
"3494",96,33,97,25,0.687533333333333,0.0951,0.617493169463663,0.229042324309295,0.687572538852692,0.0975400805473328,0.594265758991241,0.233239278197289
"3495",50,70,59,85,0.830733333333333,0.982233333333333,0.342861712852069,0.44628578207613,0.834428787231445,0.989026188850403,0.35219806432724,0.428200125694275
"3496",82,50,82,66,0.6085,0.983066666666667,0.530708401950166,0.327013291126917,0.595213413238525,0.983087360858917,0.519153416156769,0.321008652448654
