"","resp.new.1","resp.new.2","resp.trt.1","resp.trt.2","label.post.prob.1","label.post.prob.2","label.post.mean.1","label.post.mean.2","fit.post.prob.1","fit.post.prob.2","fit.post.mean.1","fit.post.mean.2"
"4587",83,60,77,57,0.349733333333333,0.435766666666667,0.534529519072324,0.390703049158273,0.365641891956329,0.42997133731842,0.52963399887085,0.380827844142914
"4588",61,31,87,35,0.999,0.606066666666667,0.403828113085743,0.223760989998535,1.01063644886017,0.63054621219635,0.410108387470245,0.235567256808281
"4589",59,41,65,36,0.782166666666667,0.2181,0.391793460692858,0.280732479504137,0.778609991073608,0.212225675582886,0.398926973342896,0.286783963441849
"4590",66,82,56,73,0.1387,0.2652,0.434296046406698,0.522625516251388,0.161553263664246,0.247324109077454,0.439162105321884,0.502611041069031
"4591",72,70,95,74,0.998766666666667,0.784366666666667,0.467620182616219,0.449071521960303,1.00261867046356,0.790877163410187,0.469344288110733,0.436429381370544
"4592",100,70,73,63,0.00246666666666667,0.2707,0.645073702963398,0.455153380941312,-0.00602436065673828,0.257338106632233,0.628517150878906,0.438550859689713
"4593",69,78,99,69,0.999933333333333,0.254866666666667,0.450454164297406,0.497513634466289,1.00914001464844,0.243625938892365,0.454623430967331,0.480157345533371
"4594",86,79,93,77,0.8608,0.541166666666667,0.556846753575519,0.507338053998616,0.878101766109467,0.536925494670868,0.547146081924438,0.488965570926666
"4595",61,54,78,76,0.982533333333333,0.997366666666667,0.403578491084303,0.353286182721317,0.98690265417099,0.991408228874207,0.40494567155838,0.350087612867355
"4596",42,60,38,79,0.2262,0.993533333333333,0.293348562687675,0.39003577617569,0.244354724884033,0.987557530403137,0.313735365867615,0.382448136806488
"4597",62,56,90,63,0.9995,0.8427,0.410134324592287,0.365793670137553,1.00672650337219,0.84857451915741,0.409629940986633,0.36101496219635
"4598",75,63,115,75,1,0.953266666666667,0.486283525773645,0.407033915640485,1.011803150177,0.948990702629089,0.48564800620079,0.399614810943604
"4599",39,35,56,29,0.969266666666667,0.151133333333333,0.276691130067213,0.24449153231052,0.981284976005554,0.129661917686462,0.296229153871536,0.253777652978897
"4600",36,27,64,27,0.999033333333333,0.383166666666667,0.256503773170918,0.197194686308891,1.00699508190155,0.372333586215973,0.27754682302475,0.211838826537132
"4601",77,21,64,26,0.0935333333333333,0.6408,0.501603072142612,0.161894706790066,0.116673827171326,0.651151299476624,0.499819815158844,0.177727684378624
"4602",46,90,57,83,0.899733333333333,0.3429,0.313689578160382,0.575566311449297,0.904419779777527,0.329537808895111,0.328008860349655,0.547533452510834
"4603",62,52,68,56,0.794033333333333,0.739066666666667,0.409046871919592,0.342135157632108,0.788727819919586,0.721367001533508,0.409383058547974,0.3407142162323
"4604",102,66,102,73,0.641733333333333,0.8408,0.657387630088633,0.429983304175692,0.664243698120117,0.847339510917664,0.639360189437866,0.416453570127487
"4605",52,61,83,55,0.9998,0.317666666666667,0.351088670157395,0.393847817317562,1.00886750221252,0.297639042139053,0.362480014562607,0.38438218832016
"4606",91,53,110,53,0.996866666666667,0.542533333333333,0.583326640113966,0.349683322608476,1.00197052955627,0.546203970909119,0.570822417736053,0.346407800912857
"4607",87,46,111,56,0.9995,0.8926,0.557955253362118,0.30897014469117,1.00420904159546,0.892425537109375,0.551512122154236,0.313279360532761
"4608",90,81,125,66,0.999966666666667,0.0798,0.583027412901963,0.521056818611279,1.0122058391571,0.0706439614295959,0.571955442428589,0.50078421831131
"4609",63,26,71,28,0.849566666666667,0.4675,0.41586122478266,0.194162784418743,0.848421216011047,0.479639917612076,0.423051506280899,0.207791894674301
"4610",53,72,46,57,0.180033333333333,0.0795,0.357203639429557,0.459318479597894,0.201634794473648,0.0544024705886841,0.365114152431488,0.445150315761566
"4611",49,33,84,36,1,0.562633333333333,0.334645656543996,0.23571552260281,1.01555252075195,0.591493606567383,0.345289200544357,0.246853232383728
"4612",82,73,82,67,0.619166666666667,0.356566666666667,0.529627563944568,0.468453105366236,0.615552008152008,0.33479779958725,0.523756146430969,0.455223888158798
"4613",86,54,103,58,0.992466666666667,0.741066666666667,0.552504666702215,0.353499089871687,0.997040331363678,0.737879395484924,0.541948795318604,0.351741582155228
"4614",82,68,99,89,0.9909,0.997,0.52987198109461,0.437566054680224,0.989729642868042,0.992682874202728,0.524440407752991,0.428235411643982
"4615",59,83,91,84,0.9998,0.701766666666667,0.393329133915109,0.529555952670433,1.01158595085144,0.714264929294586,0.398356825113297,0.507486343383789
"4616",57,84,54,84,0.3622,0.660233333333333,0.381171989676707,0.535422388044627,0.377553939819336,0.66642701625824,0.388051927089691,0.513390600681305
"4617",60,15,94,11,0.999966666666667,0.0933,0.399055180864587,0.125114301140215,1.01134192943573,0.0905547142028809,0.405418306589127,0.145610094070435
